date,close
2017-04-18,28.229999542236328
2017-04-19,28.06999969482422
2017-04-20,28.389999389648438
2017-04-21,28.360000610351562
2017-04-24,28.75
2017-04-25,28.8700008392334
2017-04-26,28.760000228881836
2017-04-27,28.6299991607666
2017-04-28,28.690000534057617
2017-05-01,28.75
2017-05-02,28.790000915527344
2017-05-03,28.43000030517578
2017-05-04,28.010000228881836
2017-05-05,28.600000381469727
2017-05-08,28.549999237060547
2017-05-09,28.770000457763672
2017-05-10,28.90999984741211
2017-05-11,28.989999771118164
2017-05-12,28.989999771118164
2017-05-15,29.290000915527344
2017-05-16,29.43000030517578
2017-05-17,28.639999389648438
2017-05-18,28.56999969482422
2017-05-19,29.260000228881836
2017-05-22,29.309999465942383
2017-05-23,29.25
2017-05-24,29.530000686645508
2017-05-25,29.799999237060547
2017-05-26,30.010000228881836
2017-05-30,29.979999542236328
2017-05-31,29.809999465942383
2017-06-01,29.8799991607666
2017-06-02,30.020000457763672
2017-06-05,29.920000076293945
2017-06-06,29.90999984741211
2017-06-07,29.889999389648438
2017-06-08,29.989999771118164
2017-06-09,29.889999389648438
2017-06-12,29.600000381469727
2017-06-13,30.079999923706055
2017-06-14,29.81999969482422
2017-06-15,29.299999237060547
2017-06-16,29.40999984741211
2017-06-19,29.450000762939453
2017-06-20,29.239999771118164
2017-06-21,29.139999389648438
2017-06-22,29.059999465942383
2017-06-23,29.209999084472656
2017-06-26,29.34000015258789
2017-06-27,29.209999084472656
2017-06-28,29.459999084472656
2017-06-29,28.93000030517578
2017-06-30,29.020000457763672
2017-07-03,29.100000381469727
2017-07-05,29.190000534057617
2017-07-06,29.020000457763672
2017-07-07,29.420000076293945
2017-07-10,29.65999984741211
2017-07-11,29.649999618530273
2017-07-12,30.09000015258789
2017-07-13,30.350000381469727
2017-07-14,30.540000915527344
2017-07-17,30.559999465942383
2017-07-18,30.610000610351562
2017-07-19,30.540000915527344
2017-07-20,30.600000381469727
2017-07-21,30.68000030517578
2017-07-24,30.90999984741211
2017-07-25,31.059999465942383
2017-07-26,30.90999984741211
2017-07-27,30.739999771118164
2017-07-28,30.84000015258789
2017-07-31,30.93000030517578
2017-08-01,31.020000457763672
2017-08-02,31.8700008392334
2017-08-03,31.920000076293945
2017-08-04,32.439998626708984
2017-08-07,32.61000061035156
2017-08-08,32.459999084472656
2017-08-09,32.15999984741211
2017-08-10,31.389999389648438
2017-08-11,31.389999389648438
2017-08-14,31.8700008392334
2017-08-15,32.029998779296875
2017-08-16,32.279998779296875
2017-08-17,31.84000015258789
2017-08-18,32.0099983215332
2017-08-21,32.119998931884766
2017-08-22,32.529998779296875
2017-08-23,32.630001068115234
2017-08-24,32.900001525878906
2017-08-25,33.209999084472656
2017-08-28,33.099998474121094
2017-08-29,33.0099983215332
2017-08-30,33.119998931884766
2017-08-31,33.720001220703125
2017-09-01,34.18000030517578
2017-09-05,33.630001068115234
2017-09-06,34.02000045776367
2017-09-07,34.56999969482422
2017-09-08,34.33000183105469
2017-09-11,35.959999084472656
2017-09-12,36.43000030517578
2017-09-13,37.0099983215332
2017-09-14,37.31999969482422
2017-09-15,37.849998474121094
2017-09-18,38.66999816894531
2017-09-19,39.279998779296875
2017-09-20,38.41999816894531
2017-09-21,37.95000076293945
2017-09-22,37.09000015258789
2017-09-25,36.0
2017-09-26,36.2400016784668
2017-09-27,36.93000030517578
2017-09-28,36.959999084472656
2017-09-29,37.40999984741211
2017-10-02,37.68000030517578
2017-10-03,38.27000045776367
2017-10-04,39.13999938964844
2017-10-05,39.619998931884766
2017-10-06,39.029998779296875
2017-10-09,38.880001068115234
2017-10-10,39.150001525878906
2017-10-11,39.04999923706055
2017-10-12,39.04999923706055
2017-10-13,39.65999984741211
2017-10-16,39.91999816894531
2017-10-17,39.470001220703125
2017-10-18,39.61000061035156
2017-10-19,39.47999954223633
2017-10-20,39.439998626708984
2017-10-23,39.4900016784668
2017-10-24,39.59000015258789
2017-10-25,39.0099983215332
2017-10-26,38.939998626708984
2017-10-27,38.97999954223633
2017-10-30,38.959999084472656
2017-10-31,39.209999084472656
2017-11-01,39.86000061035156
2017-11-02,39.06999969482422
2017-11-03,39.150001525878906
2017-11-06,39.529998779296875
2017-11-07,40.0099983215332
2017-11-08,40.689998626708984
2017-11-09,40.310001373291016
2017-11-10,40.310001373291016
2017-11-13,40.45000076293945
2017-11-14,39.810001373291016
2017-11-15,38.88999938964844
2017-11-16,39.56999969482422
2017-11-17,39.630001068115234
2017-11-20,39.45000076293945
2017-11-21,40.130001068115234
2017-11-22,40.209999084472656
2017-11-24,40.45000076293945
2017-11-27,40.060001373291016
2017-11-28,40.220001220703125
2017-11-29,39.619998931884766
2017-11-30,39.88999938964844
2017-12-01,39.54999923706055
2017-12-04,38.97999954223633
2017-12-05,38.099998474121094
2017-12-06,37.31999969482422
2017-12-07,37.54999923706055
2017-12-08,37.900001525878906
2017-12-11,38.279998779296875
2017-12-12,38.310001373291016
2017-12-13,38.849998474121094
2017-12-14,38.619998931884766
2017-12-15,38.75
2017-12-18,39.7599983215332
2017-12-19,39.90999984741211
2017-12-20,40.060001373291016
2017-12-21,39.709999084472656
2017-12-22,39.869998931884766
2017-12-26,39.630001068115234
2017-12-27,39.81999969482422
2017-12-28,38.83000183105469
2017-12-29,38.7599983215332
2018-01-02,39.66999816894531
2018-01-03,39.880001068115234
2018-01-04,39.84000015258789
2018-01-05,40.5
2018-01-08,41.08000183105469
2018-01-09,40.86000061035156
2018-01-10,40.310001373291016
2018-01-11,40.45000076293945
2018-01-12,40.66999816894531
2018-01-16,39.83000183105469
2018-01-17,39.959999084472656
2018-01-18,38.459999084472656
2018-01-19,38.15999984741211
2018-01-22,38.02000045776367
2018-01-23,38.279998779296875
2018-01-24,38.34000015258789
2018-01-25,38.650001525878906
2018-01-26,38.58000183105469
2018-01-29,38.27000045776367
2018-01-30,37.66999816894531
2018-01-31,37.540000915527344
2018-02-01,36.88999938964844
2018-02-02,35.45000076293945
2018-02-05,34.16999816894531
2018-02-06,34.970001220703125
2018-02-07,35.150001525878906
2018-02-08,34.099998474121094
2018-02-09,34.5
2018-02-12,35.52000045776367
2018-02-13,35.369998931884766
2018-02-14,36.20000076293945
2018-02-15,36.7599983215332
2018-02-16,36.2599983215332
2018-02-20,36.119998931884766
2018-02-21,35.970001220703125
2018-02-22,36.43000030517578
2018-02-23,37.22999954223633
2018-02-26,35.959999084472656
2018-02-27,35.619998931884766
2018-02-28,34.220001220703125
2018-03-01,33.540000915527344
2018-03-02,33.619998931884766
2018-03-05,33.61000061035156
2018-03-06,34.40999984741211
2018-03-07,34.369998931884766
2018-03-08,34.63999938964844
2018-03-09,35.5
2018-03-12,35.7599983215332
2018-03-13,35.66999816894531
2018-03-14,35.709999084472656
2018-03-15,35.59000015258789
2018-03-16,35.4900016784668
2018-03-19,34.689998626708984
2018-03-20,34.560001373291016
2018-03-21,34.810001373291016
2018-03-22,33.900001525878906
2018-03-23,33.209999084472656
2018-03-26,33.709999084472656
2018-03-27,33.279998779296875
2018-03-28,32.540000915527344
2018-03-29,32.97999954223633
2018-04-02,32.18000030517578
2018-04-03,32.41999816894531
2018-04-04,32.540000915527344
2018-04-05,33.16999816894531
2018-04-06,32.70000076293945
2018-04-09,32.59000015258789
2018-04-10,33.11000061035156
2018-04-11,33.029998779296875
2018-04-12,33.279998779296875
2018-04-13,33.40999984741211
2018-04-16,33.380001068115234
2018-04-17,33.41999816894531
2018-04-18,33.86000061035156
2018-04-19,33.939998626708984
2018-04-20,33.72999954223633
2018-04-23,33.470001220703125
2018-04-24,33.06999969482422
2018-04-25,32.7400016784668
2018-04-26,33.0
2018-04-27,33.16999816894531
2018-04-30,33.04999923706055
2018-05-01,33.099998474121094
2018-05-02,32.9900016784668
2018-05-03,33.16999816894531
2018-05-04,33.59000015258789
2018-05-07,33.7599983215332
2018-05-08,33.68000030517578
2018-05-09,33.77000045776367
2018-05-10,33.959999084472656
2018-05-11,34.06999969482422
2018-05-14,34.13999938964844
2018-05-15,33.939998626708984
2018-05-16,34.279998779296875
2018-05-17,34.79999923706055
2018-05-18,34.45000076293945
2018-05-21,34.810001373291016
2018-05-22,34.29999923706055
2018-05-23,34.18000030517578
2018-05-24,33.27000045776367
2018-05-25,33.400001525878906
2018-05-29,33.04999923706055
2018-05-30,33.33000183105469
2018-05-31,33.2400016784668
2018-06-01,33.61000061035156
2018-06-04,33.959999084472656
2018-06-05,33.900001525878906
2018-06-06,34.459999084472656
2018-06-07,34.25
2018-06-08,34.25
2018-06-11,34.369998931884766
2018-06-12,34.38999938964844
2018-06-13,34.02000045776367
2018-06-14,34.09000015258789
2018-06-15,33.869998931884766
2018-06-18,33.45000076293945
2018-06-19,32.56999969482422
2018-06-20,32.79999923706055
2018-06-21,32.630001068115234
2018-06-22,33.029998779296875
2018-06-25,32.59000015258789
2018-06-26,32.619998931884766
2018-06-27,32.40999984741211
2018-06-28,32.439998626708984
2018-06-29,32.52000045776367
2018-07-02,32.36000061035156
2018-07-03,32.43000030517578
2018-07-05,32.38999938964844
2018-07-06,32.7400016784668
2018-07-09,33.11000061035156
2018-07-10,33.310001373291016
2018-07-11,32.7599983215332
2018-07-12,33.09000015258789
2018-07-13,33.16999816894531
2018-07-16,32.599998474121094
2018-07-17,32.90999984741211
2018-07-18,32.77000045776367
2018-07-19,32.599998474121094
2018-07-20,32.47999954223633
2018-07-23,31.8799991607666
2018-07-24,32.02000045776367
2018-07-25,32.369998931884766
2018-07-26,32.540000915527344
2018-07-27,32.529998779296875
2018-07-30,32.2599983215332
2018-07-31,32.529998779296875
2018-08-01,32.189998626708984
2018-08-02,32.189998626708984
2018-08-03,32.599998474121094
2018-08-06,32.33000183105469
2018-08-07,32.43000030517578
2018-08-08,32.90999984741211
2018-08-09,32.90999984741211
2018-08-10,32.22999954223633
2018-08-13,31.610000610351562
2018-08-14,31.84000015258789
2018-08-15,31.209999084472656
2018-08-16,31.510000228881836
2018-08-17,31.600000381469727
2018-08-20,31.610000610351562
2018-08-21,31.93000030517578
2018-08-22,31.90999984741211
2018-08-23,31.520000457763672
2018-08-24,31.90999984741211
2018-08-27,32.5
2018-08-28,32.43000030517578
2018-08-29,32.56999969482422
2018-08-30,32.04999923706055
2018-08-31,32.099998474121094
2018-09-04,31.670000076293945
2018-09-05,31.25
2018-09-06,31.079999923706055
2018-09-07,30.979999542236328
2018-09-10,31.020000457763672
2018-09-11,31.18000030517578
2018-09-12,31.450000762939453
2018-09-13,31.700000762939453
2018-09-14,32.0
2018-09-17,32.130001068115234
2018-09-18,32.40999984741211
2018-09-19,32.939998626708984
2018-09-20,33.31999969482422
2018-09-21,33.68000030517578
2018-09-24,33.689998626708984
2018-09-25,33.47999954223633
2018-09-26,33.31999969482422
2018-09-27,33.36000061035156
2018-09-28,32.95000076293945
2018-10-01,33.20000076293945
2018-10-02,33.20000076293945
2018-10-03,33.25
2018-10-04,32.869998931884766
2018-10-05,32.29999923706055
2018-10-08,32.18000030517578
2018-10-09,31.510000228881836
2018-10-10,30.360000610351562
2018-10-11,29.719999313354492
2018-10-12,30.3799991607666
2018-10-15,30.530000686645508
2018-10-16,31.040000915527344
2018-10-17,30.670000076293945
2018-10-18,30.049999237060547
2018-10-19,30.1200008392334
2018-10-22,30.290000915527344
2018-10-23,29.920000076293945
2018-10-24,28.90999984741211
2018-10-25,29.709999084472656
2018-10-26,29.350000381469727
2018-10-29,29.15999984741211
2018-10-30,29.770000457763672
2018-10-31,30.280000686645508
2018-11-01,31.479999542236328
2018-11-02,31.8799991607666
2018-11-05,31.829999923706055
2018-11-06,32.11000061035156
2018-11-07,32.439998626708984
2018-11-08,32.06999969482422
2018-11-09,31.719999313354492
2018-11-12,30.950000762939453
2018-11-13,31.040000915527344
2018-11-14,31.190000534057617
2018-11-15,31.739999771118164
2018-11-16,31.68000030517578
2018-11-19,31.459999084472656
2018-11-20,30.40999984741211
2018-11-21,30.56999969482422
2018-11-23,30.299999237060547
2018-11-26,30.739999771118164
2018-11-27,30.709999084472656
2018-11-28,31.479999542236328
2018-11-29,31.360000610351562
2018-11-30,31.389999389648438
2018-12-03,32.220001220703125
2018-12-04,31.200000762939453
2018-12-06,30.790000915527344
2018-12-07,30.049999237060547
2018-12-10,29.920000076293945
2018-12-11,29.829999923706055
2018-12-12,30.190000534057617
2018-12-13,30.1299991607666
2018-12-14,29.540000915527344
2018-12-17,28.739999771118164
2018-12-18,28.6299991607666
2018-12-19,28.1200008392334
2018-12-20,27.239999771118164
2018-12-21,26.93000030517578
2018-12-24,26.489999771118164
2018-12-26,27.489999771118164
2018-12-27,27.450000762939453
2018-12-28,26.90999984741211
2018-12-31,26.979999542236328
2019-01-02,27.079999923706055
2019-01-03,26.260000228881836
2019-01-04,27.260000228881836
2019-01-07,27.75
2019-01-08,28.100000381469727
2019-01-09,28.260000228881836
2019-01-10,28.420000076293945
2019-01-11,28.290000915527344
2019-01-14,28.100000381469727
2019-01-15,28.0
2019-01-16,28.15999984741211
2019-01-17,28.18000030517578
2019-01-18,28.290000915527344
2019-01-22,27.799999237060547
2019-01-23,27.690000534057617
2019-01-24,27.690000534057617
2019-01-25,28.200000762939453
2019-01-28,28.06999969482422
2019-01-29,28.139999389648438
2019-01-30,28.440000534057617
2019-01-31,28.459999084472656
2019-02-01,28.850000381469727
2019-02-04,28.950000762939453
2019-02-05,29.09000015258789
2019-02-06,29.079999923706055
2019-02-07,28.579999923706055
2019-02-08,28.34000015258789
2019-02-11,28.290000915527344
2019-02-12,28.25
2019-02-13,28.3799991607666
2019-02-14,28.389999389648438
2019-02-15,28.65999984741211
2019-02-19,28.93000030517578
2019-02-20,29.15999984741211
2019-02-21,29.6200008392334
2019-02-22,29.780000686645508
2019-02-25,30.420000076293945
2019-02-26,30.239999771118164
2019-02-27,30.31999969482422
2019-02-28,29.93000030517578
2019-03-01,29.719999313354492
2019-03-04,29.399999618530273
2019-03-05,29.299999237060547
2019-03-06,29.1299991607666
2019-03-07,28.540000915527344
2019-03-08,28.290000915527344
2019-03-11,28.68000030517578
2019-03-12,28.5
2019-03-13,28.65999984741211
2019-03-14,28.479999542236328
2019-03-15,28.6200008392334
2019-03-18,28.6200008392334
2019-03-19,28.579999923706055
2019-03-20,28.290000915527344
2019-03-21,28.770000457763672
2019-03-22,27.979999542236328
2019-03-25,27.780000686645508
2019-03-26,27.889999389648438
2019-03-27,27.719999313354492
2019-03-28,28.0
2019-03-29,28.299999237060547
2019-04-01,28.889999389648438
2019-04-02,28.899999618530273
2019-04-03,29.1299991607666
2019-04-04,29.18000030517578
2019-04-05,29.34000015258789
2019-04-08,29.459999084472656
2019-04-09,29.170000076293945
2019-04-10,29.420000076293945
2019-04-11,29.100000381469727
2019-04-12,29.149999618530273
2019-04-15,28.969999313354492
2019-04-16,29.15999984741211
2019-04-17,29.399999618530273
2019-04-18,29.059999465942383
2019-04-22,28.850000381469727
2019-04-23,28.59000015258789
2019-04-24,28.030000686645508
2019-04-25,27.719999313354492
2019-04-26,27.799999237060547
2019-04-29,27.770000457763672
2019-04-30,27.610000610351562
2019-05-01,27.25
2019-05-02,27.799999237060547
2019-05-03,28.290000915527344
2019-05-06,27.889999389648438
2019-05-07,27.729999542236328
2019-05-08,27.3700008392334
2019-05-09,27.09000015258789
2019-05-10,27.18000030517578
2019-05-13,26.079999923706055
2019-05-14,26.190000534057617
2019-05-15,26.360000610351562
2019-05-16,26.229999542236328
2019-05-17,25.639999389648438
2019-05-20,25.350000381469727
2019-05-21,25.6299991607666
2019-05-22,25.549999237060547
2019-05-23,24.969999313354492
2019-05-24,24.899999618530273
2019-05-28,24.790000915527344
2019-05-29,24.600000381469727
2019-05-30,24.719999313354492
2019-05-31,24.6200008392334
2019-06-03,24.690000534057617
2019-06-04,25.3700008392334
2019-06-05,25.149999618530273
2019-06-06,25.229999542236328
2019-06-07,25.690000534057617
2019-06-10,25.969999313354492
2019-06-11,26.34000015258789
2019-06-12,25.81999969482422
2019-06-13,26.1299991607666
2019-06-14,25.81999969482422
2019-06-17,25.920000076293945
2019-06-18,25.920000076293945
2019-06-19,25.81999969482422
2019-06-20,26.1200008392334
2019-06-21,26.110000610351562
2019-06-24,25.979999542236328
2019-06-25,25.90999984741211
2019-06-26,25.969999313354492
2019-06-27,25.950000762939453
2019-06-28,26.09000015258789
2019-07-01,26.200000762939453
2019-07-02,26.079999923706055
2019-07-03,26.229999542236328
2019-07-05,26.079999923706055
2019-07-08,25.719999313354492
2019-07-09,25.540000915527344
2019-07-10,25.729999542236328
2019-07-11,25.709999084472656
2019-07-12,26.06999969482422
2019-07-15,26.229999542236328
2019-07-16,26.219999313354492
2019-07-17,26.110000610351562
2019-07-18,26.139999389648438
2019-07-19,26.420000076293945
2019-07-22,26.40999984741211
2019-07-23,26.6299991607666
2019-07-24,26.799999237060547
2019-07-25,25.989999771118164
2019-07-26,26.059999465942383
2019-07-29,25.889999389648438
2019-07-30,25.940000534057617
2019-07-31,25.8700008392334
2019-08-01,25.219999313354492
2019-08-02,24.90999984741211
2019-08-05,23.889999389648438
2019-08-06,23.920000076293945
2019-08-07,24.290000915527344
2019-08-08,25.15999984741211
2019-08-09,24.8700008392334
2019-08-12,24.31999969482422
2019-08-13,24.43000030517578
2019-08-14,23.690000534057617
2019-08-15,23.399999618530273
2019-08-16,23.65999984741211
2019-08-19,23.920000076293945
2019-08-20,23.920000076293945
2019-08-21,24.010000228881836
2019-08-22,23.329999923706055
2019-08-23,22.719999313354492
2019-08-26,22.770000457763672
2019-08-27,22.610000610351562
2019-08-28,22.780000686645508
2019-08-29,23.059999465942383
2019-08-30,23.3700008392334
2019-09-03,23.100000381469727
2019-09-04,23.309999465942383
2019-09-05,23.75
2019-09-06,23.90999984741211
2019-09-09,24.239999771118164
2019-09-10,24.450000762939453
2019-09-11,24.920000076293945
2019-09-12,25.049999237060547
2019-09-13,25.219999313354492
2019-09-16,25.010000228881836
2019-09-17,24.959999084472656
2019-09-18,24.8799991607666
2019-09-19,24.920000076293945
2019-09-20,25.040000915527344
2019-09-23,24.93000030517578
2019-09-24,24.489999771118164
2019-09-25,24.309999465942383
2019-09-26,24.299999237060547
2019-09-27,24.270000457763672
2019-09-30,24.3700008392334
2019-10-01,24.280000686645508
2019-10-02,23.8799991607666
2019-10-03,23.889999389648438
2019-10-04,23.90999984741211
2019-10-07,23.850000381469727
2019-10-08,23.530000686645508
2019-10-09,23.559999465942383
2019-10-10,23.84000015258789
2019-10-11,24.479999542236328
2019-10-14,24.229999542236328
2019-10-15,24.360000610351562
2019-10-16,24.34000015258789
2019-10-17,24.489999771118164
2019-10-18,24.299999237060547
2019-10-21,24.3700008392334
2019-10-22,24.3799991607666
2019-10-23,24.450000762939453
2019-10-24,24.920000076293945
2019-10-25,24.770000457763672
2019-10-28,25.1299991607666
2019-10-29,25.06999969482422
2019-10-30,25.100000381469727
2019-10-31,24.899999618530273
2019-11-01,25.75
2019-11-04,26.450000762939453
2019-11-05,26.34000015258789
2019-11-06,26.18000030517578
2019-11-07,26.68000030517578
2019-11-08,26.420000076293945
2019-11-11,26.34000015258789
2019-11-12,25.729999542236328
2019-11-13,25.450000762939453
2019-11-14,25.3700008392334
2019-11-15,25.75
2019-11-18,25.649999618530273
2019-11-19,25.540000915527344
2019-11-20,25.170000076293945
2019-11-21,25.149999618530273
2019-11-22,25.059999465942383
2019-11-25,25.389999389648438
2019-11-26,25.469999313354492
2019-11-27,25.540000915527344
2019-11-29,25.420000076293945
2019-12-02,25.489999771118164
2019-12-03,25.329999923706055
2019-12-04,25.34000015258789
2019-12-05,25.469999313354492
2019-12-06,25.709999084472656
2019-12-09,25.75
2019-12-10,25.969999313354492
2019-12-11,26.219999313354492
2019-12-12,26.760000228881836
2019-12-13,26.729999542236328
2019-12-16,26.93000030517578
2019-12-17,27.280000686645508
2019-12-18,27.18000030517578
2019-12-19,27.31999969482422
2019-12-20,27.450000762939453
2019-12-23,27.56999969482422
2019-12-24,27.530000686645508
2019-12-26,27.65999984741211
2019-12-27,27.5
2019-12-30,27.18000030517578
2019-12-31,27.34000015258789
2020-01-02,27.700000762939453
2020-01-03,27.31999969482422
2020-01-06,27.440000534057617
2020-01-07,27.809999465942383
2020-01-08,27.229999542236328
2020-01-09,27.479999542236328
2020-01-10,27.709999084472656
2020-01-13,28.8700008392334
2020-01-14,29.530000686645508
2020-01-15,29.610000610351562
2020-01-16,29.850000381469727
2020-01-17,30.040000915527344
2020-01-21,29.8700008392334
2020-01-22,29.969999313354492
2020-01-23,30.040000915527344
2020-01-24,29.649999618530273
2020-01-27,28.739999771118164
2020-01-28,29.059999465942383
2020-01-29,28.969999313354492
2020-01-30,29.149999618530273
2020-01-31,28.719999313354492
2020-02-03,29.729999542236328
2020-02-04,32.290000915527344
2020-02-05,31.290000915527344
2020-02-06,31.15999984741211
2020-02-07,30.329999923706055
2020-02-10,30.84000015258789
2020-02-11,31.549999237060547
2020-02-12,32.310001373291016
2020-02-13,32.220001220703125
2020-02-14,32.15999984741211
2020-02-18,32.04999923706055
2020-02-19,32.77000045776367
2020-02-20,33.61000061035156
2020-02-21,32.86000061035156
2020-02-24,30.93000030517578
2020-02-25,30.299999237060547
2020-02-26,30.31999969482422
2020-02-27,28.450000762939453
2020-02-28,28.030000686645508
2020-03-02,29.34000015258789
2020-03-03,29.18000030517578
2020-03-04,29.920000076293945
2020-03-05,29.40999984741211
2020-03-06,28.709999084472656
2020-03-09,25.790000915527344
2020-03-10,26.670000076293945
2020-03-11,25.25
2020-03-12,22.56999969482422
2020-03-13,23.190000534057617
2020-03-16,20.040000915527344
2020-03-17,21.100000381469727
2020-03-18,19.420000076293945
2020-03-19,19.200000762939453
2020-03-20,18.700000762939453
2020-03-23,18.1299991607666
2020-03-24,20.829999923706055
2020-03-25,22.299999237060547
2020-03-26,22.639999389648438
2020-03-27,21.34000015258789
2020-03-30,21.760000228881836
2020-03-31,21.709999084472656
2020-04-01,20.450000762939453
2020-04-02,20.709999084472656
2020-04-03,20.31999969482422
2020-04-06,21.940000534057617
2020-04-07,22.200000762939453
2020-04-08,22.8700008392334
2020-04-09,23.610000610351562
2020-04-13,23.469999313354492
2020-04-14,24.270000457763672
2020-04-15,23.530000686645508
2020-04-16,23.809999465942383
2020-04-17,24.510000228881836
2020-04-20,24.06999969482422
2020-04-21,23.100000381469727
2020-04-22,23.75
2020-04-23,23.81999969482422
2020-04-24,24.09000015258789
2020-04-27,24.809999465942383
2020-04-28,25.200000762939453
2020-04-29,25.90999984741211
2020-04-30,25.399999618530273
2020-05-01,24.040000915527344
2020-05-04,24.31999969482422
2020-05-05,24.709999084472656
2020-05-06,24.520000457763672
2020-05-07,24.940000534057617
2020-05-08,25.799999237060547
2020-05-11,25.780000686645508
2020-05-12,24.829999923706055
2020-05-13,24.829999923706055
2020-05-14,24.770000457763672
2020-05-15,24.90999984741211
2020-05-18,26.110000610351562
2020-05-19,26.06999969482422
2020-05-20,26.850000381469727
2020-05-21,27.059999465942383
2020-05-22,26.8799991607666
2020-05-26,28.5
2020-05-27,28.530000686645508
2020-05-28,28.489999771118164
2020-05-29,28.540000915527344
2020-06-01,29.389999389648438
2020-06-02,29.799999237060547
2020-06-03,30.3799991607666
2020-06-04,30.420000076293945
2020-06-05,31.729999542236328
2020-06-08,32.7400016784668
2020-06-09,32.18000030517578
2020-06-10,32.36000061035156
2020-06-11,30.030000686645508
2020-06-12,30.520000457763672
2020-06-15,30.09000015258789
2020-06-16,31.0
2020-06-17,30.809999465942383
2020-06-18,31.020000457763672
2020-06-19,31.329999923706055
2020-06-22,31.729999542236328
2020-06-23,31.8700008392334
2020-06-24,31.329999923706055
2020-06-25,31.40999984741211
2020-06-26,31.239999771118164
2020-06-29,31.43000030517578
2020-06-30,31.649999618530273
2020-07-01,31.860000610351562
2020-07-02,32.369998931884766
2020-07-06,34.90999984741211
2020-07-07,35.18000030517578
2020-07-08,35.65999984741211
2020-07-09,35.599998474121094
2020-07-10,36.380001068115234
2020-07-13,37.630001068115234
2020-07-14,37.15999984741211
2020-07-15,37.130001068115234
2020-07-16,35.560001373291016
2020-07-17,35.599998474121094
2020-07-20,36.40999984741211
2020-07-21,36.40999984741211
2020-07-22,36.40999984741211
2020-07-23,36.5
2020-07-24,34.900001525878906
2020-07-27,35.099998474121094
2020-07-28,35.16999816894531
2020-07-29,35.900001525878906
2020-07-30,35.599998474121094
2020-07-31,35.90999984741211
2020-08-03,37.5099983215332
2020-08-04,37.540000915527344
2020-08-05,38.25
2020-08-06,38.310001373291016
2020-08-07,38.15999984741211
2020-08-10,38.279998779296875
2020-08-11,38.31999969482422
2020-08-12,38.86000061035156
2020-08-13,38.599998474121094
2020-08-14,38.36000061035156
2020-08-17,38.90999984741211
2020-08-18,38.75
2020-08-19,38.029998779296875
2020-08-20,37.65999984741211
2020-08-21,37.7400016784668
2020-08-24,38.45000076293945
2020-08-25,38.66999816894531
2020-08-26,38.709999084472656
2020-08-27,39.08000183105469
2020-08-28,39.529998779296875
2020-08-31,39.31999969482422
2020-09-01,40.400001525878906
2020-09-02,40.380001068115234
2020-09-03,38.619998931884766
2020-09-04,38.7599983215332
2020-09-08,37.0099983215332
2020-09-09,37.43000030517578
2020-09-10,36.900001525878906
2020-09-11,37.38999938964844
2020-09-14,38.869998931884766
2020-09-15,40.439998626708984
2020-09-16,40.279998779296875
2020-09-17,40.54999923706055
2020-09-18,40.849998474121094
2020-09-21,39.88999938964844
2020-09-22,39.599998474121094
2020-09-23,37.709999084472656
2020-09-24,37.220001220703125
2020-09-25,37.619998931884766
2020-09-28,38.209999084472656
2020-09-29,39.2599983215332
2020-09-30,40.04999923706055
